Sample,Length,Month,Year,RKM
451744,180,5,2014,3.16
451744,154,5,2014,3.16
451744,125,5,2014,3.16
451746,141,5,2014,3.16
451746,193,5,2014,3.16
451746,124,5,2014,3.16
451746,190,5,2014,3.16
451746,130,5,2014,3.16
451746,166,5,2014,3.16
451746,131,5,2014,3.16
451746,172,5,2014,3.16
451746,175,5,2014,3.16
451746,214,5,2014,3.16
451746,198,5,2014,3.16
451746,160,5,2014,3.16
451746,286,5,2014,3.16
451746,229,5,2014,3.16
451746,181,5,2014,3.16
451746,226,5,2014,3.16
451746,211,5,2014,3.16
451746,165,5,2014,3.16
451746,218,5,2014,3.16
451746,170,5,2014,3.16
451746,172,5,2014,3.16
451747,255,5,2014,3.13
451747,196,5,2014,3.13
451747,170,5,2014,3.13
451747,189,5,2014,3.13
451747,140,5,2014,3.13
451747,125,5,2014,3.13
451748,166,5,2014,3.13
451748,125,5,2014,3.13
451749,122,5,2014,3.13
451749,115,5,2014,3.13
451751,338,5,2014,3.1
451752,380,5,2014,3.1
451754,112,5,2014,3.02
451754,121,5,2014,3.02
451755,124,5,2014,3.02
451755,119,5,2014,3.02
451756,230,5,2014,3
451757,257,5,2014,3
451758,123,5,2014,3
451759,189,5,2014,2.98
451759,204,5,2014,2.98
451759,122,5,2014,2.98
451760,304,5,2014,2.98
451760,168,5,2014,2.98
451760,208,5,2014,2.98
451760,123,5,2014,2.98
451762,173,5,2014,2.91
451762,118,5,2014,2.91
451762,119,5,2014,2.91
451763,126,5,2014,2.91
451763,108,5,2014,2.91
451767,140,5,2014,14.24
451767,122,5,2014,14.24
451769,124,5,2014,14.27
451769,132,5,2014,14.27
451769,140,5,2014,14.27
451770,157,5,2014,14.27
451771,145,5,2014,14.38
451771,122,5,2014,14.38
451772,143,5,2014,14.38
451772,140,5,2014,14.38
451772,148,5,2014,14.38
451772,110,5,2014,14.38
451772,139,5,2014,14.38
451772,127,5,2014,14.38
451772,131,5,2014,14.38
451772,121,5,2014,14.38
451772,130,5,2014,14.38
451773,150,5,2014,14.38
451773,130,5,2014,14.38
451773,141,5,2014,14.38
451773,130,5,2014,14.38
451773,112,5,2014,14.38
451774,144,5,2014,14.43
451775,151,5,2014,14.43
451775,145,5,2014,14.43
451775,135,5,2014,14.43
451776,132,5,2014,14.47
451776,152,5,2014,14.47
451776,134,5,2014,14.47
451776,133,5,2014,14.47
451776,144,5,2014,14.47
451776,112,5,2014,14.47
451777,300,5,2014,14.66
451777,150,5,2014,14.66
451777,153,5,2014,14.66
451777,161,5,2014,14.66
451777,158,5,2014,14.66
451777,140,5,2014,14.66
451777,132,5,2014,14.66
451777,145,5,2014,14.66
451777,155,5,2014,14.66
451778,120,5,2014,14.66
451778,145,5,2014,14.66
451780,142,5,2014,14.69
451787,173,5,2014,15.26
451787,154,5,2014,15.26
451788,153,5,2014,15.26
451792,141,5,2014,15.68
451793,205,5,2014,15.68
451793,255,5,2014,15.68
451794,248,5,2014,15.68
451794,244,5,2014,15.68
451794,274,5,2014,15.68
451794,233,5,2014,15.68
451795,239,5,2014,15.75
451795,139,5,2014,15.75
451795,134,5,2014,15.75
451798,235,5,2014,15.77
451799,262,5,2014,15.77
451800,255,5,2014,15.77
451800,263,5,2014,15.77
451801,324,5,2014,15.87
451801,263,5,2014,15.87
451801,278,5,2014,15.87
451801,160,5,2014,15.87
451801,216,5,2014,15.87
451801,303,5,2014,15.87
451801,262,5,2014,15.87
451801,229,5,2014,15.87
451801,242,5,2014,15.87
451801,231,5,2014,15.87
451801,220,5,2014,15.87
451801,146,5,2014,15.87
451801,204,5,2014,15.87
451801,155,5,2014,15.87
451801,129,5,2014,15.87
451801,136,5,2014,15.87
451801,153,5,2014,15.87
451801,144,5,2014,15.87
451801,114,5,2014,15.87
451801,152,5,2014,15.87
451801,150,5,2014,15.87
451801,145,5,2014,15.87
451801,142,5,2014,15.87
451801,138,5,2014,15.87
451801,163,5,2014,15.87
451801,135,5,2014,15.87
451801,140,5,2014,15.87
451801,141,5,2014,15.87
451801,137,5,2014,15.87
451801,136,5,2014,15.87
451801,157,5,2014,15.87
451801,140,5,2014,15.87
451801,116,5,2014,15.87
451802,246,5,2014,15.87
451802,243,5,2014,15.87
451802,264,5,2014,15.87
451802,242,5,2014,15.87
451802,234,5,2014,15.87
451802,234,5,2014,15.87
451802,161,5,2014,15.87
451802,154,5,2014,15.87
451802,143,5,2014,15.87
451802,147,5,2014,15.87
451803,134,5,2014,15.87
451803,237,5,2014,15.87
451804,268,5,2014,15.9
451804,299,5,2014,15.9
451804,304,5,2014,15.9
451804,285,5,2014,15.9
451804,318,5,2014,15.9
451804,275,5,2014,15.9
451804,265,5,2014,15.9
451804,323,5,2014,15.9
451804,239,5,2014,15.9
451804,265,5,2014,15.9
451804,263,5,2014,15.9
451804,313,5,2014,15.9
451804,265,5,2014,15.9
451804,250,5,2014,15.9
451804,246,5,2014,15.9
451804,250,5,2014,15.9
451804,275,5,2014,15.9
451804,267,5,2014,15.9
451804,232,5,2014,15.9
451804,271,5,2014,15.9
451804,200,5,2014,15.9
451804,253,5,2014,15.9
451804,252,5,2014,15.9
451804,248,5,2014,15.9
451804,226,5,2014,15.9
451804,163,5,2014,15.9
451804,147,5,2014,15.9
451804,140,5,2014,15.9
451804,140,5,2014,15.9
451805,413,5,2014,15.9
451805,270,5,2014,15.9
451805,267,5,2014,15.9
451805,322,5,2014,15.9
451805,323,5,2014,15.9
451805,303,5,2014,15.9
451805,276,5,2014,15.9
451805,247,5,2014,15.9
451805,263,5,2014,15.9
451805,242,5,2014,15.9
451805,230,5,2014,15.9
451805,253,5,2014,15.9
451805,236,5,2014,15.9
451805,155,5,2014,15.9
451805,142,5,2014,15.9
451805,151,5,2014,15.9
451805,138,5,2014,15.9
451805,132,5,2014,15.9
451805,135,5,2014,15.9
451805,142,5,2014,15.9
451805,139,5,2014,15.9
451805,133,5,2014,15.9
451805,145,5,2014,15.9
451806,312,5,2014,15.9
451806,266,5,2014,15.9
451806,332,5,2014,15.9
451806,233,5,2014,15.9
451806,149,5,2014,15.9
451806,150,5,2014,15.9
451806,147,5,2014,15.9
451806,175,5,2014,15.9
451806,137,5,2014,15.9
451806,155,5,2014,15.9
451807,244,5,2014,15.95
451807,142,5,2014,15.95
451809,264,5,2014,15.94
451809,271,5,2014,15.94
451809,167,5,2014,15.94
451811,291,5,2014,16.11
451812,178,5,2014,16.11
451813,275,5,2014,16.14
451814,230,5,2014,16.13
451814,250,5,2014,16.13
451819,295,5,2014,16.19
451819,238,5,2014,16.19
451825,343,5,2014,16.33
451825,139,5,2014,16.33
451825,183,5,2014,16.33
451825,132,5,2014,16.33
451825,136,5,2014,16.33
451825,144,5,2014,16.33
451826,268,5,2014,16.33
451826,149,5,2014,16.33
451826,154,5,2014,16.33
451826,135,5,2014,16.33
451827,245,5,2014,16.31
451827,285,5,2014,16.31
451827,274,5,2014,16.31
451827,265,5,2014,16.31
451827,285,5,2014,16.31
451827,323,5,2014,16.31
451827,257,5,2014,16.31
451827,251,5,2014,16.31
451827,215,5,2014,16.31
451827,232,5,2014,16.31
451827,159,5,2014,16.31
451827,200,5,2014,16.31
451827,137,5,2014,16.31
451827,128,5,2014,16.31
451827,133,5,2014,16.31
451827,140,5,2014,16.31
451827,147,5,2014,16.31
451827,142,5,2014,16.31
451827,144,5,2014,16.31
451827,167,5,2014,16.31
451827,131,5,2014,16.31
451827,140,5,2014,16.31
451827,137,5,2014,16.31
451827,131,5,2014,16.31
451827,144,5,2014,16.31
451827,133,5,2014,16.31
451828,313,5,2014,2.85
451828,282,5,2014,2.85
451828,279,5,2014,2.85
451828,271,5,2014,2.85
451828,243,5,2014,2.85
451828,274,5,2014,2.85
451828,135,5,2014,2.85
451828,179,5,2014,2.85
451828,168,5,2014,2.85
451828,179,5,2014,2.85
451828,181,5,2014,2.85
451828,195,5,2014,2.85
451828,137,5,2014,2.85
451828,124,5,2014,2.85
451828,127,5,2014,2.85
451828,124,5,2014,2.85
451828,115,5,2014,2.85
451828,122,5,2014,2.85
451828,107,5,2014,2.85
451828,116,5,2014,2.85
451828,114,5,2014,2.85
451829,142,5,2014,2.85
451829,124,5,2014,2.85
451831,222,5,2014,2.84
451831,134,5,2014,2.84
451832,248,5,2014,2.84
451832,170,5,2014,2.84
451832,179,5,2014,2.84
451832,130,5,2014,2.84
451832,174,5,2014,2.84
451832,159,5,2014,2.84
451833,180,5,2014,2.83
451833,130,5,2014,2.83
451833,119,5,2014,2.83
451833,213,5,2014,2.83
451833,185,5,2014,2.83
451833,214,5,2014,2.83
451833,125,5,2014,2.83
451833,190,5,2014,2.83
451833,165,5,2014,2.83
451833,168,5,2014,2.83
451833,128,5,2014,2.83
451833,117,5,2014,2.83
451833,161,5,2014,2.83
451833,129,5,2014,2.83
451833,114,5,2014,2.83
451833,140,5,2014,2.83
451833,123,5,2014,2.83
451833,101,5,2014,2.83
451833,294,5,2014,2.83
451833,213,5,2014,2.83
451833,200,5,2014,2.83
451833,254,5,2014,2.83
451833,189,5,2014,2.83
451833,189,5,2014,2.83
451833,128,5,2014,2.83
451833,171,5,2014,2.83
451833,168,5,2014,2.83
451833,195,5,2014,2.83
451833,124,5,2014,2.83
451833,160,5,2014,2.83
451833,125,5,2014,2.83
451833,134,5,2014,2.83
451833,121,5,2014,2.83
451833,115,5,2014,2.83
451833,142,5,2014,2.83
451833,128,5,2014,2.83
451833,119,5,2014,2.83
451833,119,5,2014,2.83
451835,241,5,2014,2.54
451835,180,5,2014,2.54
451835,124,5,2014,2.54
451835,164,5,2014,2.54
451835,152,5,2014,2.54
451835,140,5,2014,2.54
451836,291,5,2014,2.5
451836,212,5,2014,2.5
451836,266,5,2014,2.5
451836,204,5,2014,2.5
451836,260,5,2014,2.5
451836,179,5,2014,2.5
451836,210,5,2014,2.5
451836,193,5,2014,2.5
451836,191,5,2014,2.5
451836,124,5,2014,2.5
451836,171,5,2014,2.5
451836,175,5,2014,2.5
451836,156,5,2014,2.5
451836,146,5,2014,2.5
451836,156,5,2014,2.5
451836,143,5,2014,2.5
451836,208,5,2014,2.5
451836,152,5,2014,2.5
451836,236,5,2014,2.5
451836,182,5,2014,2.5
451836,178,5,2014,2.5
451836,200,5,2014,2.5
451836,186,5,2014,2.5
451836,100,5,2014,2.5
451836,205,5,2014,2.5
451836,122,5,2014,2.5
451836,160,5,2014,2.5
451836,169,5,2014,2.5
451836,124,5,2014,2.5
451836,171,5,2014,2.5
451836,138,5,2014,2.5
451836,113,5,2014,2.5
451836,116,5,2014,2.5
451836,125,5,2014,2.5
451836,123,5,2014,2.5
451836,136,5,2014,2.5
451836,133,5,2014,2.5
451836,114,5,2014,2.5
451836,110,5,2014,2.5
451837,118,5,2014,2.5
451837,146,5,2014,2.5
451837,138,5,2014,2.5
451837,141,5,2014,2.5
451837,125,5,2014,2.5
451838,177,5,2014,2.5
451838,176,5,2014,2.5
451838,111,5,2014,2.5
451840,191,5,2014,2.49
451840,184,5,2014,2.49
451840,110,5,2014,2.49
451840,140,5,2014,2.49
451840,115,5,2014,2.49
451840,137,5,2014,2.49
451840,146,5,2014,2.49
451840,133,5,2014,2.49
451840,123,5,2014,2.49
451840,179,5,2014,2.49
451840,114,5,2014,2.49
451840,124,5,2014,2.49
451840,114,5,2014,2.49
451840,128,5,2014,2.49
451840,139,5,2014,2.49
451840,130,5,2014,2.49
451840,132,5,2014,2.49
451840,126,5,2014,2.49
451840,113,5,2014,2.49
451840,116,5,2014,2.49
451840,123,5,2014,2.49
451840,127,5,2014,2.49
451840,117,5,2014,2.49
451840,124,5,2014,2.49
451840,121,5,2014,2.49
451840,121,5,2014,2.49
451840,116,5,2014,2.49
451840,114,5,2014,2.49
451840,118,5,2014,2.49
451841,190,5,2014,2.49
451841,127,5,2014,2.49
451841,141,5,2014,2.49
451841,132,5,2014,2.49
451841,112,5,2014,2.49
451842,220,5,2014,2.4
451842,134,5,2014,2.4
451842,124,5,2014,2.4
451843,124,5,2014,2.4
451843,130,5,2014,2.4
451843,111,5,2014,2.4
451845,126,5,2014,2.3
451847,228,5,2014,2.22
451847,174,5,2014,2.22
451847,214,5,2014,2.22
451847,175,5,2014,2.22
451847,193,5,2014,2.22
451847,251,5,2014,2.22
451848,178,5,2014,2.22
451848,176,5,2014,2.22
451849,182,5,2014,2.19
451849,292,5,2014,2.19
451849,254,5,2014,2.19
451849,299,5,2014,2.19
451849,206,5,2014,2.19
451849,123,5,2014,2.19
451849,188,5,2014,2.19
451849,207,5,2014,2.19
451849,182,5,2014,2.19
451849,190,5,2014,2.19
451849,228,5,2014,2.19
451849,114,5,2014,2.19
451849,208,5,2014,2.19
451849,185,5,2014,2.19
451849,147,5,2014,2.19
451849,239,5,2014,2.19
451849,167,5,2014,2.19
451849,177,5,2014,2.19
451849,137,5,2014,2.19
451849,174,5,2014,2.19
451849,119,5,2014,2.19
451849,156,5,2014,2.19
451849,120,5,2014,2.19
451849,132,5,2014,2.19
451849,139,5,2014,2.19
451849,126,5,2014,2.19
451849,134,5,2014,2.19
451849,127,5,2014,2.19
451849,140,5,2014,2.19
451849,134,5,2014,2.19
451849,112,5,2014,2.19
451849,121,5,2014,2.19
451849,136,5,2014,2.19
451849,122,5,2014,2.19
451849,128,5,2014,2.19
451849,134,5,2014,2.19
451849,125,5,2014,2.19
451849,114,5,2014,2.19
451849,129,5,2014,2.19
451849,125,5,2014,2.19
451849,119,5,2014,2.19
451850,193,5,2014,2.19
451852,190,5,2014,2.1
451852,111,5,2014,2.1
451852,115,5,2014,2.1
451852,98,5,2014,2.1
451852,122,5,2014,2.1
451852,109,5,2014,2.1
451852,123,5,2014,2.1
451852,109,5,2014,2.1
451852,122,5,2014,2.1
451852,123,5,2014,2.1
451852,125,5,2014,2.1
451852,108,5,2014,2.1
451853,214,5,2014,2.1
451853,150,5,2014,2.1
451853,149,5,2014,2.1
451853,134,5,2014,2.1
451853,118,5,2014,2.1
451854,139,5,2014,2.1
451854,135,5,2014,2.1
451854,108,5,2014,2.1
451854,98,5,2014,2.1
451855,134,5,2014,2.05
451855,155,5,2014,2.05
451855,152,5,2014,2.05
451855,166,5,2014,2.05
451855,139,5,2014,2.05
451855,118,5,2014,2.05
451855,162,5,2014,2.05
451855,128,5,2014,2.05
451855,141,5,2014,2.05
451855,127,5,2014,2.05
451855,111,5,2014,2.05
451855,135,5,2014,2.05
451855,116,5,2014,2.05
451855,106,5,2014,2.05
451855,117,5,2014,2.05
451855,91,5,2014,2.05
451855,92,5,2014,2.05
451855,96,5,2014,2.05
451856,237,5,2014,2.03
451856,208,5,2014,2.03
451856,175,5,2014,2.03
451856,162,5,2014,2.03
451856,130,5,2014,2.03
451857,390,5,2014,1.9
451857,380,5,2014,1.9
451857,304,5,2014,1.9
451857,301,5,2014,1.9
451859,309,5,2014,1.9
451859,233,5,2014,1.9
451859,238,5,2014,1.9
451859,243,5,2014,1.9
451859,120,5,2014,1.9
451859,104,5,2014,1.9
451859,110,5,2014,1.9
451859,128,5,2014,1.9
451860,239,5,2014,1.94
451860,277,5,2014,1.94
451860,238,5,2014,1.94
451860,242,5,2014,1.94
451860,187,5,2014,1.94
451860,217,5,2014,1.94
451860,133,5,2014,1.94
451860,176,5,2014,1.94
451860,157,5,2014,1.94
451860,164,5,2014,1.94
451860,162,5,2014,1.94
451860,128,5,2014,1.94
451860,123,5,2014,1.94
451860,112,5,2014,1.94
451861,188,5,2014,1.94
451861,108,5,2014,1.94
451862,114,5,2014,1.94
451862,120,5,2014,1.94
451862,121,5,2014,1.94
451863,167,5,2014,1.58
451863,130,5,2014,1.58
451863,186,5,2014,1.58
451863,110,5,2014,1.58
451863,78,5,2014,1.58
451865,235,5,2014,1.51
451867,269,5,2014,1.51
451867,264,5,2014,1.51
451867,244,5,2014,1.51
451867,224,5,2014,1.51
451867,165,5,2014,1.51
451867,138,5,2014,1.51
451867,126,5,2014,1.51
451867,116,5,2014,1.51
451867,110,5,2014,1.51
451867,104,5,2014,1.51
451868,246,5,2014,1.36
451869,168,5,2014,1.36
451871,148,5,2014,1.11
451872,300,5,2014,1.11
451872,174,5,2014,1.11
451873,221,5,2014,1.26
451873,110,5,2014,1.26
451873,132,5,2014,1.26
451875,283,5,2014,1.26
451875,275,5,2014,1.26
451875,268,5,2014,1.26
451875,338,5,2014,1.26
451875,317,5,2014,1.26
451875,228,5,2014,1.26
451875,191,5,2014,1.26
451875,271,5,2014,1.26
451875,245,5,2014,1.26
451875,325,5,2014,1.26
451875,277,5,2014,1.26
451875,238,5,2014,1.26
451875,270,5,2014,1.26
451875,214,5,2014,1.26
451875,276,5,2014,1.26
451875,250,5,2014,1.26
451875,223,5,2014,1.26
451875,420,5,2014,1.26
451875,347,5,2014,1.26
451875,280,5,2014,1.26
451875,296,5,2014,1.26
451875,294,5,2014,1.26
451875,260,5,2014,1.26
451875,243,5,2014,1.26
451875,265,5,2014,1.26
451875,215,5,2014,1.26
451875,250,5,2014,1.26
451875,200,5,2014,1.26
451875,214,5,2014,1.26
451875,199,5,2014,1.26
451875,311,5,2014,1.26
451875,298,5,2014,1.26
451875,326,5,2014,1.26
451875,335,5,2014,1.26
451875,283,5,2014,1.26
451875,313,5,2014,1.26
451875,293,5,2014,1.26
451875,280,5,2014,1.26
451875,347,5,2014,1.26
451875,319,5,2014,1.26
451875,301,5,2014,1.26
451875,283,5,2014,1.26
451875,267,5,2014,1.26
451875,245,5,2014,1.26
451875,241,5,2014,1.26
451875,254,5,2014,1.26
451875,259,5,2014,1.26
451875,273,5,2014,1.26
451875,255,5,2014,1.26
451875,318,5,2014,1.26
451875,243,5,2014,1.26
451875,203,5,2014,1.26
451875,247,5,2014,1.26
451877,110,5,2014,1.15
451877,120,5,2014,1.15
451878,112,5,2014,0.78
451880,115,5,2014,0.78
451880,104,5,2014,0.78
451881,112,5,2014,0.74
451882,144,5,2014,0.74
451885,292,5,2014,2.83
451885,206,5,2014,2.83
451885,122,5,2014,2.83
451885,176,5,2014,2.83
451885,138,5,2014,2.83
451885,98,5,2014,2.83
451885,123,5,2014,2.83
451886,430,5,2014,2.81
451886,276,5,2014,2.81
451886,266,5,2014,2.81
451886,288,5,2014,2.81
451886,209,5,2014,2.81
451886,181,5,2014,2.81
451886,167,5,2014,2.81
451886,142,5,2014,2.81
451886,163,5,2014,2.81
451887,190,5,2014,2.81
451887,184,5,2014,2.81
451887,118,5,2014,2.81
451888,111,5,2014,2.81
451888,130,5,2014,2.81
451888,110,5,2014,2.81
451889,258,5,2014,2.54
451889,199,5,2014,2.54
451889,185,5,2014,2.54
451889,127,5,2014,2.54
451889,142,5,2014,2.54
451889,164,5,2014,2.54
451889,221,5,2014,2.54
451889,196,5,2014,2.54
451889,160,5,2014,2.54
451889,207,5,2014,2.54
451889,133,5,2014,2.54
451889,115,5,2014,2.54
451889,116,5,2014,2.54
451889,131,5,2014,2.54
451889,126,5,2014,2.54
451889,170,5,2014,2.54
451889,184,5,2014,2.54
451889,123,5,2014,2.54
451889,128,5,2014,2.54
451889,130,5,2014,2.54
451889,110,5,2014,2.54
451889,115,5,2014,2.54
451889,124,5,2014,2.54
451889,122,5,2014,2.54
451889,158,5,2014,2.54
451889,117,5,2014,2.54
451889,126,5,2014,2.54
451890,343,5,2014,2.54
451890,235,5,2014,2.54
451890,206,5,2014,2.54
451890,184,5,2014,2.54
451890,167,5,2014,2.54
451890,139,5,2014,2.54
451890,146,5,2014,2.54
451890,129,5,2014,2.54
451891,117,5,2014,2.45
451891,111,5,2014,2.45
451892,139,5,2014,2.45
451892,168,5,2014,2.45
451892,126,5,2014,2.45
451892,119,5,2014,2.45
451892,141,5,2014,2.45
451892,153,5,2014,2.45
451892,119,5,2014,2.45
451892,117,5,2014,2.45
451893,37,5,2014,2.45
451894,314,5,2014,2.42
451894,234,5,2014,2.42
451894,212,5,2014,2.42
451894,196,5,2014,2.42
451894,111,5,2014,2.42
451894,123,5,2014,2.42
451894,125,5,2014,2.42
451895,115,5,2014,2.42
451895,111,5,2014,2.42
451896,248,5,2014,2.42
451896,291,5,2014,2.42
451896,296,5,2014,2.42
451896,123,5,2014,2.42
451896,114,5,2014,2.42
451898,282,5,2014,2.22
451898,271,5,2014,2.22
451898,195,5,2014,2.22
451898,159,5,2014,2.22
451899,241,5,2014,2.21
451899,199,5,2014,2.21
451899,191,5,2014,2.21
451899,181,5,2014,2.21
451899,174,5,2014,2.21
451899,128,5,2014,2.21
451899,128,5,2014,2.21
451899,242,5,2014,2.21
451900,284,5,2014,2.21
451900,226,5,2014,2.21
451900,212,5,2014,2.21
451900,173,5,2014,2.21
451900,114,5,2014,2.21
451900,178,5,2014,2.21
451900,118,5,2014,2.21
451902,283,5,2014,2.1
451902,307,5,2014,2.1
451902,302,5,2014,2.1
451902,335,5,2014,2.1
451902,285,5,2014,2.1
451902,338,5,2014,2.1
451902,296,5,2014,2.1
451902,288,5,2014,2.1
451902,232,5,2014,2.1
451902,240,5,2014,2.1
451902,214,5,2014,2.1
451902,176,5,2014,2.1
451902,176,5,2014,2.1
451902,130,5,2014,2.1
451902,134,5,2014,2.1
451903,139,5,2014,2.1
451904,215,5,2014,2.1
451905,253,5,2014,2.05
451905,211,5,2014,2.05
451905,122,5,2014,2.05
451905,133,5,2014,2.05
451905,113,5,2014,2.05
451905,93,5,2014,2.05
451906,147,5,2014,2.05
451906,89,5,2014,2.05
451907,300,5,2014,2.03
451907,121,5,2014,2.03
451907,119,5,2014,2.03
451908,127,5,2014,2.03
451908,133,5,2014,2.03
451908,126,5,2014,2.03
451908,135,5,2014,2.03
451908,136,5,2014,2.03
451908,162,5,2014,2.03
451908,119,5,2014,2.03
451908,125,5,2014,2.03
451908,101,5,2014,2.03
451908,105,5,2014,2.03
451909,217,5,2014,2.03
451909,140,5,2014,2.03
451909,122,5,2014,2.03
451909,119,5,2014,2.03
451910,157,5,2014,2.03
451910,186,5,2014,2.03
451910,150,5,2014,2.03
451910,300,5,2014,2.03
451910,335,5,2014,2.03
451910,232,5,2014,2.03
451910,232,5,2014,2.03
451910,173,5,2014,2.03
451910,191,5,2014,2.03
451910,177,5,2014,2.03
451910,158,5,2014,2.03
451910,174,5,2014,2.03
451910,170,5,2014,2.03
451911,181,5,2014,2.03
451911,165,5,2014,2.03
451912,291,5,2014,1.8
451912,284,5,2014,1.8
451912,209,5,2014,1.8
451912,122,5,2014,1.8
451912,154,5,2014,1.8
451912,138,5,2014,1.8
451912,151,5,2014,1.8
451912,112,5,2014,1.8
451912,112,5,2014,1.8
451912,118,5,2014,1.8
451913,113,5,2014,1.8
451913,112,5,2014,1.8
451914,31,5,2014,1.8
451914,31,5,2014,1.8
451915,279,5,2014,1.68
451915,225,5,2014,1.68
451915,174,5,2014,1.68
451915,124,5,2014,1.68
451915,143,5,2014,1.68
451916,207,5,2014,1.68
451916,201,5,2014,1.68
451916,173,5,2014,1.68
451916,123,5,2014,1.68
451917,334,5,2014,1.68
451917,328,5,2014,1.68
451917,240,5,2014,1.68
451917,173,5,2014,1.68
451917,164,5,2014,1.68
451918,276,5,2014,1.58
451918,278,5,2014,1.58
451918,273,5,2014,1.58
451918,187,5,2014,1.58
451918,168,5,2014,1.58
451918,129,5,2014,1.58
451918,251,5,2014,1.58
451918,193,5,2014,1.58
451918,259,5,2014,1.58
451918,151,5,2014,1.58
451918,304,5,2014,1.58
451918,218,5,2014,1.58
451918,195,5,2014,1.58
451918,129,5,2014,1.58
451918,239,5,2014,1.58
451918,192,5,2014,1.58
451918,215,5,2014,1.58
451918,176,5,2014,1.58
451918,261,5,2014,1.58
451918,181,5,2014,1.58
451918,190,5,2014,1.58
451918,227,5,2014,1.58
451918,179,5,2014,1.58
451918,254,5,2014,1.58
451918,179,5,2014,1.58
451918,249,5,2014,1.58
451918,198,5,2014,1.58
451918,228,5,2014,1.58
451918,170,5,2014,1.58
451918,184,5,2014,1.58
451918,187,5,2014,1.58
451918,154,5,2014,1.58
451918,156,5,2014,1.58
451918,135,5,2014,1.58
451918,165,5,2014,1.58
451918,145,5,2014,1.58
451918,134,5,2014,1.58
451918,124,5,2014,1.58
451918,139,5,2014,1.58
451918,123,5,2014,1.58
451918,131,5,2014,1.58
451920,295,5,2014,1.34
451920,284,5,2014,1.34
451920,296,5,2014,1.34
451920,180,5,2014,1.34
451920,259,5,2014,1.34
451920,291,5,2014,1.34
451920,249,5,2014,1.34
451920,306,5,2014,1.34
451920,238,5,2014,1.34
451920,256,5,2014,1.34
451920,271,5,2014,1.34
451920,243,5,2014,1.34
451920,233,5,2014,1.34
451920,220,5,2014,1.34
451920,246,5,2014,1.34
451920,208,5,2014,1.34
451920,212,5,2014,1.34
451920,176,5,2014,1.34
451920,124,5,2014,1.34
451920,127,5,2014,1.34
451920,262,5,2014,1.34
451920,213,5,2014,1.34
451920,289,5,2014,1.34
451920,259,5,2014,1.34
451920,280,5,2014,1.34
451920,251,5,2014,1.34
451920,263,5,2014,1.34
451920,261,5,2014,1.34
451920,237,5,2014,1.34
451920,216,5,2014,1.34
451920,220,5,2014,1.34
451920,199,5,2014,1.34
451920,188,5,2014,1.34
451920,219,5,2014,1.34
451920,155,5,2014,1.34
451920,167,5,2014,1.34
451920,159,5,2014,1.34
451920,184,5,2014,1.34
451920,160,5,2014,1.34
451920,127,5,2014,1.34
451921,282,5,2014,1.34
451921,243,5,2014,1.34
451921,231,5,2014,1.34
451921,176,5,2014,1.34
451921,165,5,2014,1.34
451921,161,5,2014,1.34
451921,152,5,2014,1.34
451921,174,5,2014,1.34
451921,178,5,2014,1.34
451921,160,5,2014,1.34
451921,121,5,2014,1.34
451922,261,5,2014,1.34
451922,166,5,2014,1.34
451922,172,5,2014,1.34
451922,179,5,2014,1.34
451922,120,5,2014,1.34
451922,121,5,2014,1.34
451922,115,5,2014,1.34
451922,122,5,2014,1.34
451922,133,5,2014,1.34
451922,105,5,2014,1.34
451922,109,5,2014,1.34
451922,104,5,2014,1.34
451922,101,5,2014,1.34
451923,265,5,2014,1.33
451923,233,5,2014,1.33
451923,120,5,2014,1.33
451926,131,5,2014,1.22
451927,200,5,2014,1.22
451927,100,5,2014,1.22
451928,154,5,2014,1.17
451930,302,5,2014,1.17
451930,118,5,2014,1.17
451930,100,5,2014,1.17
451931,104,5,2014,1.15
451931,127,5,2014,1.15
451932,314,5,2014,1.15
451932,300,5,2014,1.15
451932,199,5,2014,1.15
451932,137,5,2014,1.15
451932,118,5,2014,1.15
451934,117,5,2014,0.62
451935,138,5,2014,0.62
451935,102,5,2014,0.62
451935,119,5,2014,0.62
451937,128,5,2014,0.53
451939,299,5,2014,0.49
451939,207,5,2014,0.49
451939,213,5,2014,0.49
451939,160,5,2014,0.49
451941,128,5,2014,0.49
451942,241,5,2014,0.31
451942,134,5,2014,0.31
451946,120,5,2014,4.92
451947,91,5,2014,4.9
451948,232,5,2014,4.9
451948,305,5,2014,4.9
451948,105,5,2014,4.9
451949,260,5,2014,4.9
451949,262,5,2014,4.9
451949,294,5,2014,4.9
451949,164,5,2014,4.9
451949,95,5,2014,4.9
451950,314,5,2014,5.3
451950,299,5,2014,5.3
451950,320,5,2014,5.3
451951,203,5,2014,5.3
451951,101,5,2014,5.3
451951,115,5,2014,5.3
451953,292,5,2014,5.73
451954,165,5,2014,5.76
451954,325,5,2014,5.76
451954,285,5,2014,5.76
451954,239,5,2014,5.76
451954,126,5,2014,5.76
451954,97,5,2014,5.76
451954,120,5,2014,5.76
451954,119,5,2014,5.76
451954,124,5,2014,5.76
451954,124,5,2014,5.76
451954,115,5,2014,5.76
451954,105,5,2014,5.76
451955,301,5,2014,5.85
451955,338,5,2014,5.85
451955,323,5,2014,5.85
451955,309,5,2014,5.85
451958,175,5,2014,5.93
451959,215,5,2014,5.93
451961,105,5,2014,6.05
